3.9, 95
6.16666666667, 95
10.7, 95
11.8666666667, 95
12.5, 106
13.5, 106
14.2666666667, 106
14.4, 106
15.1, 95
15.4, 106
16.1, 95
16.3, 96
17.1, 95
17.3, 96
18.1, 95
18.3, 96
19.1, 95
19.3, 96
19.6666666667, 95
19.7333333333, 96
20.1, 96
20.4, 106
20.6666666667, 95
20.9666666667, 106
21.4, 106
21.5, 106
21.9666666667, 106
22.0333333333, 106
22.4, 106
22.5, 106
22.9666666667, 106
23.4, 106
23.5, 106
23.9666666667, 107
24.4, 106
24.5, 106
24.8333333333, 107
24.9666666667, 106
25.4, 106
25.5, 106
25.8333333333, 107
25.9666666667, 106
26.4, 106
26.5, 106
26.8333333333, 107
26.9666666667, 106
27.4, 106
27.4333333333, 106
27.5, 106
27.8333333333, 107
27.9666666667, 106
28.4, 106
28.4333333333, 106
28.5, 106
28.8333333333, 107
28.9666666667, 106
29.4, 106
29.4333333333, 106
29.5, 106
29.8333333333, 107
29.9666666667, 106
30.4, 106
30.4333333333, 106
30.5, 106
30.8333333333, 107
30.9333333333, 106
31.1, 96
31.4, 106
31.6666666667, 95
31.7333333333, 97
31.8333333333, 107
32.1, 96
32.4, 106
32.6666666667, 95
32.7333333333, 97
32.8333333333, 107
33.1, 96
33.4, 106
33.6666666667, 95
33.7333333333, 97
33.8333333333, 107
34.1, 96
34.4, 106
34.6666666667, 95
34.7333333333, 97
34.8333333333, 107
35.1, 96
35.4, 108
35.6666666667, 97
35.7333333333, 98
35.8333333333, 107
36.1, 96
36.4, 108
36.6666666667, 95
36.7333333333, 97
36.8333333333, 107
37.1, 96
37.4, 108
37.6666666667, 97
37.7333333333, 98
37.8333333333, 107
38.1, 96
38.4, 108
38.6666666667, 95
38.7333333333, 97
38.8333333333, 107
39.1, 96
39.4, 108
39.6666666667, 97
39.7333333333, 98
39.8333333333, 107
40.1, 96
40.4, 108
40.6666666667, 95
40.7333333333, 97
40.8333333333, 107
41.1, 96
41.4, 108
41.6666666667, 97
41.7333333333, 98
41.8333333333, 107
42.1, 96
42.4, 108
42.6666666667, 95
42.7333333333, 97
42.8333333333, 107
43.1, 96
43.4, 108
43.6666666667, 97
43.7333333333, 98
43.8333333333, 107
44.1, 96
44.4, 108
44.6666666667, 95
44.7333333333, 97
44.8333333333, 107
45.1, 96
45.4, 108
45.6666666667, 97
45.7333333333, 98
45.8333333333, 107
46.1, 96
46.4, 108
46.6666666667, 95
46.7333333333, 97
46.8333333333, 107
47.1, 96
47.4, 108
47.6666666667, 97
47.7333333333, 98
47.8333333333, 107
48.1, 96
48.4, 108
48.6666666667, 95
48.7333333333, 97
48.8333333333, 107
49.1, 96
49.4, 108
49.6666666667, 97
49.7333333333, 98
49.8333333333, 107
50.1, 96
50.4, 108
50.6666666667, 95
50.7333333333, 97
50.8333333333, 107
51.1, 96
51.4, 108
51.6666666667, 97
51.7333333333, 98
51.8333333333, 107
52.1, 96
52.4, 108
52.6666666667, 95
52.7333333333, 97
52.8333333333, 107
53.1, 96
53.4, 108
53.6666666667, 97
53.7333333333, 98
53.8333333333, 107
54.1, 96
54.4, 108
54.6666666667, 95
54.7333333333, 97
54.8333333333, 107
55.1, 96
55.4, 108
55.6666666667, 97
55.7333333333, 98
55.8333333333, 107
56.1, 100
56.4, 108
56.6666666667, 95
56.7333333333, 100
56.8333333333, 107
57.1, 96
57.4, 108
57.6666666667, 98
57.7333333333, 100
57.8333333333, 107
58.1, 100
58.4, 108
58.6666666667, 95
58.7333333333, 100
58.8333333333, 107
59.1, 96
59.4, 108
59.6666666667, 98
59.7333333333, 100
59.8333333333, 107
60.1, 100
60.4, 108
60.6666666667, 95
60.7333333333, 100
60.8333333333, 107
61.1, 96
61.4, 108
61.6666666667, 98
61.7333333333, 100
61.8333333333, 107
62.1, 100
62.4, 108
62.6666666667, 95
62.7333333333, 100
62.8333333333, 107
63.1, 96
63.4, 108
63.6666666667, 98
63.7333333333, 100
63.8333333333, 107
64.1, 100
64.4, 108
64.6666666667, 95
64.7333333333, 100
64.8333333333, 107
65.1, 96
65.4, 108
65.6666666667, 98
65.7333333333, 100
65.8333333333, 107
66.1, 100
66.4, 108
66.6666666667, 95
66.7333333333, 100
66.8333333333, 107
67.1, 101
67.4, 108
67.6666666667, 98
67.7333333333, 100
67.8333333333, 107
68.1, 101
68.4, 108
68.6666666667, 95
68.7333333333, 100
68.8333333333, 112
69.1, 101
69.4, 108
69.6666666667, 98
69.7333333333, 100
69.8333333333, 112
70.1, 101
70.4, 108
70.6666666667, 95
70.7333333333, 100
70.8333333333, 112
71.1, 101
71.4, 108
71.6666666667, 98
71.7333333333, 100
71.8333333333, 112
72.1, 101
72.4, 108
72.6666666667, 95
72.7333333333, 102
72.8333333333, 112
73.1, 101
73.4, 108
73.6666666667, 98
73.7333333333, 102
73.8333333333, 112
74.1, 101
74.4, 108
74.6666666667, 95
74.7333333333, 102
74.8333333333, 112
75.1, 101
75.4, 108
75.6666666667, 98
75.7333333333, 102
75.8333333333, 112
76.1, 101
76.4, 108
76.6666666667, 95
76.7333333333, 102
76.8333333333, 112
77.1, 101
77.4, 108
77.6666666667, 98
77.7333333333, 102
77.8333333333, 112
78.1, 101
78.4, 108
78.6666666667, 95
78.7333333333, 102
78.8333333333, 112
79.1, 101
79.4, 108
79.6666666667, 98
79.7333333333, 102
79.8333333333, 112
80.1, 101
80.4, 108
80.6666666667, 95
80.7333333333, 102
80.8333333333, 112
81.1, 101
81.4, 108
81.6666666667, 98
81.7333333333, 102
81.8333333333, 112
82.1, 101
82.4, 108
82.6666666667, 95
82.7333333333, 102
82.8333333333, 112
83.1, 101
83.4, 108
83.6666666667, 98
83.7333333333, 102
83.8333333333, 112
84.1, 101
84.4, 108
84.6666666667, 95
84.7333333333, 102
84.8333333333, 112
85.1, 101
85.4, 108
85.6666666667, 98
85.7333333333, 102
85.8333333333, 112
86.1, 101
86.4, 108
86.6666666667, 95
86.7333333333, 102
86.8333333333, 112
87.1, 101
87.4, 108
87.6666666667, 98
87.7333333333, 102
87.8333333333, 112
88.1, 101
88.4, 108
88.6666666667, 95
88.7333333333, 102
88.8333333333, 112
89.1, 101
89.4, 115
89.6666666667, 102
89.7333333333, 105
89.8333333333, 112
90.1, 101
90.4, 115
90.6666666667, 105
90.8333333333, 112
90.9666666667, 112
91.4, 116
91.4333333333, 115
91.6666666667, 105
91.8333333333, 112
91.9666666667, 112
92.4, 116
92.4333333333, 115
92.6666666667, 105
92.8333333333, 116
92.9666666667, 112
93.4, 116
93.4333333333, 115
93.6666666667, 105
93.8333333333, 116
93.9666666667, 112
94.4, 116
94.4333333333, 115
94.6666666667, 105
94.8333333333, 116
94.9666666667, 112
95.4, 116
95.4333333333, 115
95.6666666667, 105
95.8333333333, 116
95.9666666667, 112
96.4, 116
96.4333333333, 115
96.6666666667, 105
96.8333333333, 116
96.9666666667, 112
97.4, 116
97.4333333333, 115
97.6666666667, 105
97.8333333333, 116
97.9666666667, 112
98.4, 116
98.4333333333, 115
98.6666666667, 105
98.8333333333, 116
98.9666666667, 112
99.4, 116
99.4333333333, 115
99.6666666667, 105
99.8333333333, 116
99.9666666667, 112
100.4, 116
100.433333333, 115
100.666666667, 105
100.833333333, 116
100.966666667, 112
101.4, 116
101.433333333, 115
101.666666667, 108
101.833333333, 116
101.966666667, 112
102.4, 116
102.433333333, 115
102.666666667, 108
102.833333333, 116
102.966666667, 112
103.4, 116
103.433333333, 115
103.666666667, 108
103.833333333, 116
103.966666667, 112
104.4, 116
104.433333333, 115
104.666666667, 108
104.833333333, 116
104.966666667, 112
105.4, 116
105.433333333, 115
105.666666667, 108
105.833333333, 116
105.966666667, 112
106.4, 116
106.433333333, 115
106.666666667, 108
106.833333333, 116
106.966666667, 112
107.4, 116
107.433333333, 115
107.666666667, 108
107.833333333, 116
107.966666667, 112
108.4, 116
108.433333333, 115
108.666666667, 108
108.833333333, 116
108.966666667, 112
109.4, 116
109.433333333, 115
109.666666667, 108
109.833333333, 116
109.966666667, 112
110.4, 116
110.433333333, 115
110.666666667, 108
110.833333333, 116
110.966666667, 112
111.4, 116
111.433333333, 115
111.666666667, 108
111.833333333, 116
111.966666667, 112
112.4, 116
112.433333333, 115
112.666666667, 108
112.833333333, 116
112.966666667, 112
113.4, 120
113.433333333, 116
113.666666667, 108
113.833333333, 116
113.966666667, 112
114.4, 120
114.433333333, 116
114.666666667, 108
114.833333333, 116
114.966666667, 112
115.4, 120
115.433333333, 120
115.666666667, 108
115.833333333, 116
115.966666667, 112
116.4, 120
116.433333333, 120
116.666666667, 108
116.833333333, 116
116.966666667, 112
117.4, 120
117.433333333, 120
117.666666667, 108
117.833333333, 116
117.966666667, 112
118.4, 120
118.433333333, 120
118.666666667, 108
118.833333333, 116
118.966666667, 112
119.4, 120
119.433333333, 120
119.666666667, 108
119.833333333, 116
119.966666667, 112
120.4, 120
120.433333333, 120
120.666666667, 108
120.833333333, 121
120.966666667, 116
121.4, 120
121.433333333, 120
121.666666667, 108
121.833333333, 121
121.966666667, 116
122.4, 120
122.433333333, 120
122.666666667, 108
122.833333333, 121
122.966666667, 116
123.4, 120
123.433333333, 120
123.666666667, 108
123.833333333, 121
123.966666667, 116
124.4, 121
124.433333333, 120
124.666666667, 108
124.833333333, 121
124.966666667, 116
125.4, 121
125.433333333, 120
125.666666667, 108
125.833333333, 122
125.966666667, 121
126.4, 121
126.433333333, 120
126.666666667, 108
126.833333333, 122
126.966666667, 121
127.4, 121
127.433333333, 120
127.666666667, 108
127.833333333, 122
127.966666667, 121
128.4, 121
128.433333333, 120
128.666666667, 108
128.833333333, 122
128.966666667, 121
129.4, 121
129.433333333, 120
129.666666667, 108
129.833333333, 122
129.966666667, 121
130.4, 121
130.433333333, 120
130.666666667, 108
130.833333333, 122
130.966666667, 121
131.4, 121
131.433333333, 120
131.666666667, 108
131.833333333, 122
131.966666667, 121
132.4, 121
132.433333333, 120
132.666666667, 108
132.833333333, 122
132.966666667, 121
133.4, 121
133.433333333, 120
133.666666667, 108
133.833333333, 122
133.966666667, 121
134.4, 121
134.433333333, 120
134.666666667, 108
134.833333333, 122
134.966666667, 121
135.4, 121
135.433333333, 120
135.666666667, 112
135.833333333, 122
135.966666667, 121
136.4, 121
136.433333333, 120
136.666666667, 112
136.833333333, 122
136.966666667, 121
137.4, 121
137.433333333, 120
137.666666667, 112
137.833333333, 122
137.966666667, 121
138.4, 121
138.433333333, 120
138.666666667, 112
138.833333333, 122
138.966666667, 121
139.4, 121
139.433333333, 120
139.666666667, 112
139.833333333, 122
139.966666667, 121
140.4, 121
140.433333333, 120
140.666666667, 112
140.833333333, 122
140.966666667, 121
141.4, 121
141.433333333, 120
141.666666667, 112
141.833333333, 122
141.966666667, 121
142.4, 121
142.433333333, 120
142.666666667, 112
142.833333333, 122
142.966666667, 121
143.4, 121
143.433333333, 120
143.666666667, 112
143.833333333, 122
143.966666667, 121
144.4, 121
144.433333333, 120
144.666666667, 112
144.833333333, 122
144.966666667, 121
145.4, 121
145.433333333, 120
145.666666667, 112
145.833333333, 122
145.966666667, 121
146.4, 121
146.666666667, 106
146.733333333, 112
146.833333333, 122
147.1, 112
147.4, 121
147.666666667, 106
147.733333333, 112
147.833333333, 122
148.1, 112
148.4, 121
148.666666667, 106
148.733333333, 112
148.833333333, 122
149.1, 112
149.4, 121
149.666666667, 106
149.733333333, 112
149.833333333, 122
150.1, 112
150.4, 121
150.666666667, 112
150.733333333, 112
150.833333333, 122
151.1, 112
151.4, 121
151.666666667, 112
151.733333333, 112
151.833333333, 122
152.1, 112
152.4, 121
152.666666667, 112
152.733333333, 112
152.833333333, 122
153.1, 112
153.4, 121
153.666666667, 112
153.733333333, 112
153.833333333, 122
154.1, 112
154.4, 121
154.666666667, 112
154.733333333, 112
154.833333333, 122
155.1, 112
155.4, 121
155.666666667, 112
155.733333333, 112
155.833333333, 122
156.1, 112
156.4, 121
156.666666667, 112
156.733333333, 112
156.833333333, 122
157.1, 112
157.4, 121
157.666666667, 112
157.733333333, 112
157.833333333, 122
158.1, 112
158.4, 121
158.666666667, 112
158.833333333, 122
158.966666667, 122
159.4, 122
159.433333333, 121
159.666666667, 112
159.833333333, 122
159.966666667, 122
160.4, 122
160.433333333, 121
160.666666667, 112
160.833333333, 122
160.966666667, 122
161.4, 122
161.433333333, 121
161.666666667, 112
161.833333333, 122
161.966666667, 122
162.4, 122
162.433333333, 121
162.666666667, 110
162.833333333, 122
162.966666667, 122
163.4, 122
163.433333333, 121
163.666666667, 110
163.833333333, 122
163.966666667, 122
164.4, 122
164.433333333, 121
164.666666667, 110
164.833333333, 122
164.966666667, 122
165.4, 122
165.433333333, 121
165.666666667, 110
165.833333333, 122
165.966666667, 122
166.4, 122
166.433333333, 121
166.666666667, 110
166.833333333, 122
166.966666667, 122
167.4, 122
167.433333333, 121
167.666666667, 110
167.833333333, 122
167.966666667, 122
168.4, 122
168.433333333, 121
168.666666667, 110
168.833333333, 122
168.966666667, 118
169.4, 122
169.433333333, 121
169.666666667, 110
169.833333333, 122
169.966666667, 118
170.4, 122
170.433333333, 121
170.666666667, 110
170.833333333, 122
170.966666667, 118
171.4, 122
171.433333333, 121
171.666666667, 110
171.833333333, 122
171.966666667, 118
172.4, 122
172.433333333, 117
172.666666667, 110
172.833333333, 122
172.966666667, 118
173.4, 122
173.433333333, 117
173.666666667, 110
173.833333333, 122
173.966666667, 118
174.4, 122
174.433333333, 117
174.666666667, 110
174.833333333, 122
174.966666667, 118
175.4, 122
175.433333333, 117
175.666666667, 110
175.833333333, 122
175.966666667, 118
176.4, 122
176.433333333, 117
176.666666667, 110
176.833333333, 122
176.966666667, 118
177.4, 122
177.433333333, 117
177.666666667, 110
177.833333333, 122
177.966666667, 118
178.4, 122
178.433333333, 117
178.666666667, 110
178.833333333, 122
178.966666667, 118
179.4, 122
179.433333333, 117
179.666666667, 110
179.833333333, 122
179.966666667, 118
180.4, 122
180.433333333, 117
180.666666667, 110
180.833333333, 118
180.966666667, 113
181.4, 122
181.433333333, 117
181.666666667, 110
181.833333333, 118
181.966666667, 113
182.4, 122
182.433333333, 117
182.666666667, 110
182.833333333, 118
182.966666667, 113
183.4, 122
183.433333333, 117
183.666666667, 110
183.833333333, 118
183.966666667, 113
184.4, 122
184.433333333, 117
184.666666667, 110
184.833333333, 118
185.1, 103
185.4, 117
185.666666667, 110
185.733333333, 110
185.833333333, 112
186.1, 103
186.4, 117
186.666666667, 110
186.733333333, 110
186.833333333, 112
187.1, 103
187.4, 117
187.666666667, 110
187.733333333, 110
187.833333333, 112
188.1, 103
188.4, 117
188.666666667, 110
188.733333333, 110
188.833333333, 112
189.1, 103
189.4, 117
189.666666667, 110
189.733333333, 110
189.833333333, 112
190.1, 103
190.4, 117
190.666666667, 110
190.733333333, 110
190.833333333, 112
191.1, 103
191.4, 117
191.666666667, 110
191.733333333, 110
191.833333333, 112
192.1, 103
192.4, 117
192.666666667, 110
192.733333333, 110
192.833333333, 112
193.1, 103
193.4, 117
193.666666667, 110
193.733333333, 110
193.833333333, 112
194.1, 103
194.4, 117
194.666666667, 110
194.733333333, 110
194.833333333, 112
195.1, 103
195.4, 117
195.666666667, 110
195.733333333, 110
195.833333333, 112
196.1, 103
196.4, 117
196.666666667, 110
196.733333333, 110
196.833333333, 112
197.1, 103
197.4, 117
197.666666667, 110
197.733333333, 110
197.833333333, 112
198.1, 103
198.4, 117
198.666666667, 97
198.733333333, 110
198.833333333, 112
199.1, 103
199.4, 117
199.666666667, 97
199.733333333, 110
199.833333333, 112
200.1, 103
200.4, 117
200.666666667, 97
200.733333333, 110
200.833333333, 112
201.1, 103
201.4, 117
201.666666667, 97
201.733333333, 110
201.833333333, 112
202.1, 103
202.5, 106
202.733333333, 110
202.8, 110
202.833333333, 107
203.4, 111
203.5, 106
203.733333333, 110
203.833333333, 112
203.966666667, 107
204.4, 111
204.5, 106
204.733333333, 110
204.833333333, 112
204.966666667, 107
205.4, 111
205.5, 106
205.733333333, 110
205.833333333, 112
205.966666667, 107
206.4, 111
206.5, 106
206.733333333, 110
206.833333333, 112
206.966666667, 107
207.4, 111
207.5, 106
207.733333333, 110
207.833333333, 112
207.966666667, 107
208.4, 111
208.5, 106
208.733333333, 110
208.833333333, 112
208.966666667, 107
209.4, 111
209.5, 106
209.733333333, 110
209.833333333, 112
209.966666667, 107
210.4, 111
210.433333333, 106
210.666666667, 97
210.833333333, 112
210.966666667, 105
211.4, 111
211.433333333, 106
211.666666667, 97
211.833333333, 105
211.966666667, 105
212.4, 111
212.433333333, 106
212.666666667, 97
212.833333333, 105
212.966666667, 105
213.4, 111
213.433333333, 106
213.666666667, 97
213.833333333, 105
213.966666667, 105
214.4, 111
214.433333333, 106
214.666666667, 97
214.833333333, 105
214.966666667, 105
215.4, 111
215.433333333, 106
215.666666667, 97
215.833333333, 105
215.966666667, 105
216.4, 111
216.433333333, 106
216.666666667, 97
216.833333333, 105
216.966666667, 105
217.4, 111
217.433333333, 106
217.666666667, 97
217.833333333, 105
217.966666667, 105
218.4, 106
218.433333333, 106
218.666666667, 97
218.833333333, 105
218.966666667, 105
219.4, 106
219.433333333, 106
219.666666667, 97
219.833333333, 105
219.966666667, 105
220.4, 106
220.433333333, 106
220.666666667, 97
220.833333333, 105
220.966666667, 105
221.4, 106
221.433333333, 106
221.666666667, 97
221.833333333, 105
221.966666667, 105
222.4, 106
222.433333333, 106
222.666666667, 97
222.833333333, 105
222.966666667, 105
223.4, 106
223.433333333, 106
223.666666667, 97
223.833333333, 105
223.966666667, 105
224.4, 106
224.433333333, 106
224.666666667, 97
224.833333333, 105
224.966666667, 105
225.4, 106
225.433333333, 106
225.666666667, 97
225.833333333, 105
225.966666667, 105
226.4, 106
226.433333333, 106
226.666666667, 97
226.833333333, 105
226.966666667, 105
227.4, 106
227.433333333, 106
227.666666667, 99
227.833333333, 105
227.966666667, 105
228.4, 106
228.433333333, 106
228.666666667, 99
228.833333333, 105
228.966666667, 105
229.4, 106
229.433333333, 106
229.666666667, 99
229.833333333, 105
229.966666667, 105
230.4, 106
230.433333333, 106
230.666666667, 99
230.833333333, 105
230.966666667, 105
231.4, 106
231.433333333, 106
231.666666667, 99
231.833333333, 105
231.966666667, 105
232.4, 106
232.433333333, 106
232.666666667, 99
232.833333333, 112
232.966666667, 105
233.4, 106
233.433333333, 106
233.666666667, 99
233.833333333, 112
233.966666667, 105
234.4, 106
234.433333333, 106
234.666666667, 99
234.833333333, 112
234.966666667, 105
235.4, 106
235.433333333, 106
235.666666667, 99
235.833333333, 112
235.966666667, 105
236.4, 106
236.433333333, 106
236.666666667, 99
236.833333333, 112
236.966666667, 105
237.4, 106
237.433333333, 106
237.666666667, 99
237.833333333, 112
238.1, 106
238.4, 106
238.433333333, 105
238.666666667, 99
238.833333333, 112
239.1, 106
239.4, 106
239.433333333, 105
239.666666667, 99
239.833333333, 112
240.1, 106
240.4, 106
240.433333333, 105
240.666666667, 99
240.833333333, 112
241.1, 106
241.4, 119
241.433333333, 105
241.666666667, 99
241.833333333, 112
242.1, 106
242.4, 119
242.433333333, 105
242.666666667, 99
242.833333333, 112
243.1, 106
243.4, 119
243.433333333, 105
243.666666667, 99
243.833333333, 112
244.1, 106
244.4, 119
244.433333333, 105
244.666666667, 99
244.833333333, 112
245.1, 106
245.4, 119
245.433333333, 105
245.666666667, 99
245.833333333, 112
246.1, 106
246.4, 119
246.433333333, 105
246.666666667, 99
246.833333333, 112
247.1, 106
247.4, 119
247.433333333, 105
247.833333333, 112
247.966666667, 107
248.4, 119
248.433333333, 106
248.833333333, 112
249.1, 106
249.3, 115
249.433333333, 105
249.733333333, 109
249.966666667, 107
250.3, 109
250.433333333, 106
250.733333333, 109
251.3, 109
251.433333333, 106
251.733333333, 109
252.3, 109
252.433333333, 107
252.733333333, 109
253.3, 109
253.433333333, 106
253.733333333, 109
254.3, 109
254.433333333, 107
254.733333333, 109
255.3, 109
255.433333333, 106
255.733333333, 109
256.3, 109
256.433333333, 107
256.733333333, 109
256.8, 115
257.3, 109
257.433333333, 106
257.733333333, 109
257.8, 115
258.3, 109
258.433333333, 107
258.733333333, 109
258.8, 115
259.3, 109
259.433333333, 106
259.733333333, 109
259.8, 115
260.3, 109
260.433333333, 107
260.733333333, 109
260.8, 115
261.3, 109
261.433333333, 106
261.733333333, 109
261.8, 115
262.3, 109
262.433333333, 107
262.733333333, 109
262.8, 115
263.3, 109
263.433333333, 106
263.733333333, 109
263.8, 115
264.3, 109
264.433333333, 107
264.733333333, 109
264.8, 115
265.3, 109
265.433333333, 106
265.733333333, 109
265.8, 115
266.3, 109
266.433333333, 107
266.733333333, 115
266.8, 118
267.3, 109
267.433333333, 106
267.733333333, 115
267.8, 118
268.3, 109
268.433333333, 107
268.733333333, 115
268.8, 118
269.3, 109
269.433333333, 105
269.733333333, 115
269.8, 118
270.1, 109
270.3, 118
270.433333333, 107
270.733333333, 115
270.8, 130
271.1, 109
271.3, 118
271.733333333, 115
271.8, 130
272.1, 109
272.3, 118
272.733333333, 115
272.8, 130
273.1, 109
273.3, 118
273.733333333, 115
273.8, 130
274.1, 109
274.3, 118
274.733333333, 115
274.8, 130
275.1, 109
275.3, 118
275.733333333, 115
275.8, 130
276.1, 109
276.3, 118
276.733333333, 115
276.8, 131
277.1, 109
277.3, 131
277.733333333, 115
277.8, 131
278.1, 109
278.3, 131
278.733333333, 115
278.8, 131
279.1, 109
279.3, 131
279.733333333, 115
279.8, 131
280.1, 109
280.3, 131
280.733333333, 115
280.8, 131
281.1, 130
281.3, 131
281.733333333, 115
281.8, 130
282.1, 130
282.3, 131
282.733333333, 115
282.8, 130
283.1, 130
283.3, 131
283.666666667, 115
283.733333333, 130
283.8, 131
284.1, 130
284.3, 131
284.666666667, 115
284.733333333, 130
284.8, 131
285.1, 130
285.3, 131
285.666666667, 115
285.733333333, 130
285.8, 131
286.1, 130
286.3, 131
286.666666667, 115
286.733333333, 130
286.8, 131
287.1, 130
287.3, 131
287.666666667, 130
287.733333333, 131
287.833333333, 133
288.1, 131
288.4, 137
288.666666667, 126
288.733333333, 130
288.833333333, 133
289.1, 131
289.4, 137
289.666666667, 126
289.733333333, 130
289.833333333, 133
290.1, 131
290.4, 137
290.666666667, 126
290.733333333, 130
290.833333333, 133
291.1, 131
291.4, 137
291.666666667, 126
291.733333333, 130
291.833333333, 133
292.1, 131
292.4, 137
292.666666667, 126
292.733333333, 130
292.833333333, 133
293.1, 131
293.4, 137
293.666666667, 126
293.733333333, 130
293.833333333, 133
294.1, 131
294.4, 137
294.666666667, 126
294.733333333, 130
295.1, 130
295.3, 131
295.5, 129
295.666666667, 130
295.733333333, 131
296.3, 130
296.5, 129
296.666666667, 130
296.733333333, 131
297.133333333, 129
297.3, 130
297.666666667, 126
297.733333333, 130
298.3, 130
298.5, 129
298.666666667, 130
298.733333333, 131
299.3, 130
299.5, 129
299.666666667, 130
299.733333333, 131
300.5, 129
300.666666667, 130
301.5, 129
